Date,BAC,F,GM,GS,IBM,JPM,T,XOM
2019-08-26,23.219884872436523,6.733687400817871,34.11071014404297,173.7053680419922,96.69015502929688,90.72405242919922,17.306682586669922,52.13726043701172
2019-08-27,22.951093673706055,6.687880039215088,33.77196502685547,172.3306884765625,97.5678939819336,89.76477813720703,17.20263671875,51.6301155090332
2019-08-28,23.280582427978516,6.871110916137695,34.28950500488281,174.3753204345703,98.75054168701172,90.66461181640625,17.321552276611328,52.00663757324219
2019-08-29,23.6967716217041,6.962723731994629,34.73176574707031,178.11376953125,100.32748413085938,92.7190170288086,17.415685653686523,52.58294677734375
2019-08-30,23.852840423583984,7.0008978843688965,34.90114212036133,178.52523803710938,100.81097412109375,93.26232147216797,17.47018814086914,52.62137222290039
2019-09-03,23.453989028930664,6.947455883026123,34.73176574707031,174.20021057128906,99.7472915649414,92.15873718261719,17.529640197753906,52.682838439941406
2019-09-04,23.835500717163086,7.023802280426025,35.98328399658203,176.6166229248047,101.39857482910156,93.27081298828125,17.698102951049805,53.24379348754883
2019-09-05,24.54244613647461,7.130685806274414,36.81014633178711,181.27435302734375,104.8573989868164,95.39311218261719,17.782333374023438,53.996829986572266
2019-09-06,24.20206642150879,7.130685806274414,36.857669830322266,181.41445922851562,104.55985260009766,95.59685516357422,17.96070098876953,54.504005432128906
2019-09-09,24.987564086914062,7.283376693725586,37.61801528930664,185.5906219482422,106.06983184814453,97.9653549194336,18.22825050354004,54.93429946899414
2019-09-10,25.615962982177734,7.1917619705200195,37.61801528930664,188.78622436523438,107.89221954345703,99.21326446533203,18.619674682617188,55.37999725341797
2019-09-11,25.711963653564453,7.1917619705200195,37.503963470458984,189.81057739257812,106.81365966796875,99.48490905761719,19.19441795349121,55.27241134643555
2019-09-12,25.895246505737305,7.184127330780029,37.1332893371582,191.50906372070312,106.82853698730469,100.09613800048828,19.01604652404785,55.31083679199219
2019-09-13,26.331634521484375,7.214666366577148,36.933712005615234,192.5246124267578,106.86571502685547,102.06563568115234,18.783180236816406,55.817996978759766
2019-09-16,26.296722412109375,7.100147724151611,35.36549758911133,190.1782989501953,105.98055267333984,101.15727996826172,18.485897064208984,56.655582427978516
2019-09-17,26.13089370727539,7.0848774909973145,36.3919563293457,189.03135681152344,105.77230072021484,100.65642547607422,18.411577224731445,56.22526168823242
2019-09-18,26.183263778686523,7.061974048614502,36.28741455078125,190.05569458007812,105.78716278076172,101.6666488647461,18.21339225769043,55.95631790161133
2019-09-19,26.026168823242188,6.947455883026123,35.9072380065918,188.4359893798828,106.34503936767578,101.34404754638672,18.406625747680664,55.57979202270508
2019-09-20,25.82542610168457,7.0008978843688965,35.517555236816406,187.13153076171875,105.53424835205078,100.93656921386719,18.783180236816406,55.38768005371094
2019-09-23,25.76432991027832,6.993263244628906,35.39400863647461,186.8863525390625,105.67559051513672,100.91958618164062,18.62958335876465,55.42611312866211
2019-09-24,25.25812530517578,6.955090045928955,34.94731140136719,181.88722229003906,105.38548278808594,99.603759765625,18.52058219909668,54.66535949707031
2019-09-25,25.5286865234375,7.023802280426025,35.27045440673828,183.88336181640625,106.48636627197266,100.17253112792969,18.52058219909668,54.82674026489258
2019-09-26,25.4239501953125,6.977993488311768,35.74566650390625,182.29869079589844,106.77645874023438,99.34908294677734,18.52058219909668,54.534732818603516
2019-09-27,25.615962982177734,6.932186603546143,35.565086364746094,182.9553680419922,106.5458984375,99.9348373413086,18.54534912109375,54.9266242980957
2019-09-30,25.4588623046875,6.993263244628906,35.62211227416992,181.4319305419922,108.16741943359375,99.90937042236328,18.74848747253418,54.25811004638672
2019-10-01,24.821735382080078,6.794763565063477,34.32001876831055,177.4571075439453,106.8582763671875,98.09268188476562,18.535444259643555,52.98252487182617
2019-10-02,24.298067092895508,6.573361873626709,32.96090316772461,173.5698699951172,105.39292907714844,96.14015197753906,18.371938705444336,51.599365234375
2019-10-03,24.271886825561523,6.649707317352295,33.24603271484375,172.68557739257812,105.63838958740234,96.00325012207031,18.42644500732422,52.237159729003906
2019-10-04,24.760639190673828,6.672610282897949,33.17951202392578,175.8024444580078,106.35993957519531,98.08264923095703,18.584991455078125,52.99789810180664
2019-10-07,24.70827293395996,6.626804351806641,33.027435302734375,175.45220947265625,105.08796691894531,97.86871337890625,18.659311294555664,52.26790237426758
2019-10-08,24.114788055419922,6.5199198722839355,32.2005615234375,172.79940795898438,102.93087005615234,95.68663024902344,18.57012939453125,51.25358200073242
